Name,periods,buses,lines,conductors,subs_hv,subs_mv,SetUnion_OrderedSet,Value
current_squared_k,36.0,,17.0,Daisy,,,,0.0
current_squared_k,36.0,,17.0,Tulip,,,,0.0
current_squared_k,36.0,,18.0,Poppy,,,,0.0
current_squared_k,36.0,,18.0,Oxlip,,,,0.0
current_squared_k,36.0,,18.0,Daisy,,,,0.0
current_squared_k,36.0,,18.0,Tulip,,,,0.0
current_squared_k,36.0,,19.0,Poppy,,,,0.0
current_squared_k,36.0,,19.0,Oxlip,,,,0.0
current_squared_k,36.0,,19.0,Daisy,,,,0.0
current_squared_k,36.0,,19.0,Tulip,,,,0.0
current_squared_k,36.0,,20.0,Poppy,,,,0.0
current_squared_k,36.0,,20.0,Oxlip,,,,0.0
current_squared_k,36.0,,20.0,Daisy,,,,0.0
current_squared_k,36.0,,20.0,Tulip,,,,9.828485947810302e-05
current_squared_k,36.0,,21.0,Poppy,,,,0.0
current_squared_k,36.0,,21.0,Oxlip,,,,0.0
current_squared_k,36.0,,21.0,Daisy,,,,0.0
current_squared_k,36.0,,21.0,Tulip,,,,0.0
current_squared_k,36.0,,22.0,Poppy,,,,0.0
current_squared_k,36.0,,22.0,Oxlip,,,,0.0
current_squared_k,36.0,,22.0,Daisy,,,,0.0
current_squared_k,36.0,,22.0,Tulip,,,,0.0
current_squared_k,36.0,,23.0,Poppy,,,,0.0
current_squared_k,36.0,,23.0,Oxlip,,,,0.0
current_squared_k,36.0,,23.0,Daisy,,,,0.0
current_squared_k,36.0,,23.0,Tulip,,,,0.0
current_squared_k,36.0,,24.0,Poppy,,,,0.0
current_squared_k,36.0,,24.0,Oxlip,,,,0.0
current_squared_k,36.0,,24.0,Daisy,,,,0.0
current_squared_k,36.0,,24.0,Tulip,,,,0.0
current_squared_k,36.0,,25.0,Poppy,,,,0.0
current_squared_k,36.0,,25.0,Oxlip,,,,0.0
current_squared_k,36.0,,25.0,Daisy,,,,0.0
current_squared_k,36.0,,25.0,Tulip,,,,0.0
current_squared_k,36.0,,26.0,Poppy,,,,0.0
current_squared_k,36.0,,26.0,Oxlip,,,,0.0
current_squared_k,36.0,,26.0,Daisy,,,,0.0
current_squared_k,36.0,,26.0,Tulip,,,,0.0
current_squared_k,36.0,,27.0,Poppy,,,,0.0
current_squared_k,36.0,,27.0,Oxlip,,,,0.0
current_squared_k,36.0,,27.0,Daisy,,,,0.0
current_squared_k,36.0,,27.0,Tulip,,,,0.0
current_squared_k,37.0,,0.0,Poppy,,,,0.0
current_squared_k,37.0,,0.0,Oxlip,,,,0.00017613607556162816
current_squared_k,37.0,,0.0,Daisy,,,,0.0008513159839028233
current_squared_k,37.0,,0.0,Tulip,,,,0.0008513159839028233
current_squared_k,37.0,,1.0,Poppy,,,,0.0
current_squared_k,37.0,,1.0,Oxlip,,,,0.0
current_squared_k,37.0,,1.0,Daisy,,,,0.0
current_squared_k,37.0,,1.0,Tulip,,,,0.0
current_squared_k,37.0,,2.0,Poppy,,,,0.0
current_squared_k,37.0,,2.0,Oxlip,,,,0.0
current_squared_k,37.0,,2.0,Daisy,,,,0.0
current_squared_k,37.0,,2.0,Tulip,,,,0.0
current_squared_k,37.0,,3.0,Poppy,,,,0.0
current_squared_k,37.0,,3.0,Oxlip,,,,0.0
current_squared_k,37.0,,3.0,Daisy,,,,0.0
current_squared_k,37.0,,3.0,Tulip,,,,0.0
current_squared_k,37.0,,4.0,Poppy,,,,0.0
current_squared_k,37.0,,4.0,Oxlip,,,,0.0
current_squared_k,37.0,,4.0,Daisy,,,,0.0014359129393036944
current_squared_k,37.0,,4.0,Tulip,,,,0.0
current_squared_k,37.0,,5.0,Poppy,,,,0.0
current_squared_k,37.0,,5.0,Oxlip,,,,0.0
current_squared_k,37.0,,5.0,Daisy,,,,0.0
current_squared_k,37.0,,5.0,Tulip,,,,0.0
current_squared_k,37.0,,6.0,Poppy,,,,0.0
current_squared_k,37.0,,6.0,Oxlip,,,,0.0
current_squared_k,37.0,,6.0,Daisy,,,,0.0
current_squared_k,37.0,,6.0,Tulip,,,,0.0
current_squared_k,37.0,,7.0,Poppy,,,,0.0
current_squared_k,37.0,,7.0,Oxlip,,,,0.0
current_squared_k,37.0,,7.0,Daisy,,,,0.0
current_squared_k,37.0,,7.0,Tulip,,,,0.0
current_squared_k,37.0,,8.0,Poppy,,,,0.0
current_squared_k,37.0,,8.0,Oxlip,,,,0.0
current_squared_k,37.0,,8.0,Daisy,,,,0.0
current_squared_k,37.0,,8.0,Tulip,,,,0.0
current_squared_k,37.0,,9.0,Poppy,,,,0.0
current_squared_k,37.0,,9.0,Oxlip,,,,0.0
current_squared_k,37.0,,9.0,Daisy,,,,0.0
current_squared_k,37.0,,9.0,Tulip,,,,0.0
current_squared_k,37.0,,10.0,Poppy,,,,0.0
current_squared_k,37.0,,10.0,Oxlip,,,,0.0
current_squared_k,37.0,,10.0,Daisy,,,,0.0
current_squared_k,37.0,,10.0,Tulip,,,,0.0
current_squared_k,37.0,,11.0,Poppy,,,,0.0
current_squared_k,37.0,,11.0,Oxlip,,,,0.0
current_squared_k,37.0,,11.0,Daisy,,,,0.0
current_squared_k,37.0,,11.0,Tulip,,,,0.0
current_squared_k,37.0,,12.0,Poppy,,,,0.0
current_squared_k,37.0,,12.0,Oxlip,,,,0.0
current_squared_k,37.0,,12.0,Daisy,,,,0.0
current_squared_k,37.0,,12.0,Tulip,,,,0.0
current_squared_k,37.0,,13.0,Poppy,,,,0.0
current_squared_k,37.0,,13.0,Oxlip,,,,0.0
current_squared_k,37.0,,13.0,Daisy,,,,0.0
current_squared_k,37.0,,13.0,Tulip,,,,0.0
current_squared_k,37.0,,14.0,Poppy,,,,0.0
current_squared_k,37.0,,14.0,Oxlip,,,,0.0
current_squared_k,37.0,,14.0,Daisy,,,,0.0
current_squared_k,37.0,,14.0,Tulip,,,,0.0
current_squared_k,37.0,,15.0,Poppy,,,,0.0
current_squared_k,37.0,,15.0,Oxlip,,,,0.0
current_squared_k,37.0,,15.0,Daisy,,,,0.0
current_squared_k,37.0,,15.0,Tulip,,,,0.0
current_squared_k,37.0,,16.0,Poppy,,,,0.0
current_squared_k,37.0,,16.0,Oxlip,,,,0.0
current_squared_k,37.0,,16.0,Daisy,,,,0.0
current_squared_k,37.0,,16.0,Tulip,,,,0.0
current_squared_k,37.0,,17.0,Poppy,,,,0.0
current_squared_k,37.0,,17.0,Oxlip,,,,0.0
current_squared_k,37.0,,17.0,Daisy,,,,0.0
current_squared_k,37.0,,17.0,Tulip,,,,0.0
current_squared_k,37.0,,18.0,Poppy,,,,0.0
current_squared_k,37.0,,18.0,Oxlip,,,,0.0
current_squared_k,37.0,,18.0,Daisy,,,,0.0
current_squared_k,37.0,,18.0,Tulip,,,,0.0
current_squared_k,37.0,,19.0,Poppy,,,,0.0
current_squared_k,37.0,,19.0,Oxlip,,,,0.0
current_squared_k,37.0,,19.0,Daisy,,,,0.0
current_squared_k,37.0,,19.0,Tulip,,,,0.0
current_squared_k,37.0,,20.0,Poppy,,,,0.0
current_squared_k,37.0,,20.0,Oxlip,,,,0.0
current_squared_k,37.0,,20.0,Daisy,,,,0.0
current_squared_k,37.0,,20.0,Tulip,,,,7.17205409568484e-05
current_squared_k,37.0,,21.0,Poppy,,,,0.0
current_squared_k,37.0,,21.0,Oxlip,,,,0.0
current_squared_k,37.0,,21.0,Daisy,,,,0.0
current_squared_k,37.0,,21.0,Tulip,,,,0.0
current_squared_k,37.0,,22.0,Poppy,,,,0.0
current_squared_k,37.0,,22.0,Oxlip,,,,0.0
current_squared_k,37.0,,22.0,Daisy,,,,0.0
current_squared_k,37.0,,22.0,Tulip,,,,0.0
current_squared_k,37.0,,23.0,Poppy,,,,0.0
current_squared_k,37.0,,23.0,Oxlip,,,,0.0
current_squared_k,37.0,,23.0,Daisy,,,,0.0
current_squared_k,37.0,,23.0,Tulip,,,,0.0
current_squared_k,37.0,,24.0,Poppy,,,,0.0
current_squared_k,37.0,,24.0,Oxlip,,,,0.0
current_squared_k,37.0,,24.0,Daisy,,,,0.0
current_squared_k,37.0,,24.0,Tulip,,,,0.0
current_squared_k,37.0,,25.0,Poppy,,,,0.0
current_squared_k,37.0,,25.0,Oxlip,,,,0.0
current_squared_k,37.0,,25.0,Daisy,,,,0.0
current_squared_k,37.0,,25.0,Tulip,,,,0.0
current_squared_k,37.0,,26.0,Poppy,,,,0.0
current_squared_k,37.0,,26.0,Oxlip,,,,0.0
current_squared_k,37.0,,26.0,Daisy,,,,0.0
current_squared_k,37.0,,26.0,Tulip,,,,0.0
current_squared_k,37.0,,27.0,Poppy,,,,0.0
current_squared_k,37.0,,27.0,Oxlip,,,,0.0
current_squared_k,37.0,,27.0,Daisy,,,,0.0
current_squared_k,37.0,,27.0,Tulip,,,,0.0
current_squared_k,38.0,,0.0,Poppy,,,,0.0
current_squared_k,38.0,,0.0,Oxlip,,,,0.0002334384516536055
current_squared_k,38.0,,0.0,Daisy,,,,0.0008513159839028233
current_squared_k,38.0,,0.0,Tulip,,,,0.0008513159839028233
current_squared_k,38.0,,1.0,Poppy,,,,0.0
current_squared_k,38.0,,1.0,Oxlip,,,,0.0
current_squared_k,38.0,,1.0,Daisy,,,,0.0
current_squared_k,38.0,,1.0,Tulip,,,,0.0
current_squared_k,38.0,,2.0,Poppy,,,,0.0
current_squared_k,38.0,,2.0,Oxlip,,,,0.0
current_squared_k,38.0,,2.0,Daisy,,,,0.0
current_squared_k,38.0,,2.0,Tulip,,,,0.0
current_squared_k,38.0,,3.0,Poppy,,,,0.0
current_squared_k,38.0,,3.0,Oxlip,,,,0.0
current_squared_k,38.0,,3.0,Daisy,,,,0.0
current_squared_k,38.0,,3.0,Tulip,,,,0.0
current_squared_k,38.0,,4.0,Poppy,,,,0.0
current_squared_k,38.0,,4.0,Oxlip,,,,0.0
current_squared_k,38.0,,4.0,Daisy,,,,0.0013733155251168347
current_squared_k,38.0,,4.0,Tulip,,,,0.0
current_squared_k,38.0,,5.0,Poppy,,,,0.0
current_squared_k,38.0,,5.0,Oxlip,,,,0.0
current_squared_k,38.0,,5.0,Daisy,,,,0.0
current_squared_k,38.0,,5.0,Tulip,,,,0.0
current_squared_k,38.0,,6.0,Poppy,,,,0.0
current_squared_k,38.0,,6.0,Oxlip,,,,0.0
current_squared_k,38.0,,6.0,Daisy,,,,0.0
current_squared_k,38.0,,6.0,Tulip,,,,0.0
current_squared_k,38.0,,7.0,Poppy,,,,0.0
current_squared_k,38.0,,7.0,Oxlip,,,,0.0
current_squared_k,38.0,,7.0,Daisy,,,,0.0
current_squared_k,38.0,,7.0,Tulip,,,,0.0
current_squared_k,38.0,,8.0,Poppy,,,,0.0
current_squared_k,38.0,,8.0,Oxlip,,,,0.0
current_squared_k,38.0,,8.0,Daisy,,,,0.0
current_squared_k,38.0,,8.0,Tulip,,,,0.0
current_squared_k,38.0,,9.0,Poppy,,,,0.0
current_squared_k,38.0,,9.0,Oxlip,,,,0.0
current_squared_k,38.0,,9.0,Daisy,,,,0.0
current_squared_k,38.0,,9.0,Tulip,,,,0.0
current_squared_k,38.0,,10.0,Poppy,,,,0.0
current_squared_k,38.0,,10.0,Oxlip,,,,0.0
current_squared_k,38.0,,10.0,Daisy,,,,0.0
current_squared_k,38.0,,10.0,Tulip,,,,0.0
current_squared_k,38.0,,11.0,Poppy,,,,0.0
current_squared_k,38.0,,11.0,Oxlip,,,,0.0
current_squared_k,38.0,,11.0,Daisy,,,,0.0
current_squared_k,38.0,,11.0,Tulip,,,,0.0
current_squared_k,38.0,,12.0,Poppy,,,,0.0
current_squared_k,38.0,,12.0,Oxlip,,,,0.0
current_squared_k,38.0,,12.0,Daisy,,,,0.0
current_squared_k,38.0,,12.0,Tulip,,,,0.0
current_squared_k,38.0,,13.0,Poppy,,,,0.0
current_squared_k,38.0,,13.0,Oxlip,,,,0.0
current_squared_k,38.0,,13.0,Daisy,,,,0.0
current_squared_k,38.0,,13.0,Tulip,,,,0.0
current_squared_k,38.0,,14.0,Poppy,,,,0.0
current_squared_k,38.0,,14.0,Oxlip,,,,0.0
current_squared_k,38.0,,14.0,Daisy,,,,0.0
current_squared_k,38.0,,14.0,Tulip,,,,0.0
current_squared_k,38.0,,15.0,Poppy,,,,0.0
current_squared_k,38.0,,15.0,Oxlip,,,,0.0
current_squared_k,38.0,,15.0,Daisy,,,,0.0
current_squared_k,38.0,,15.0,Tulip,,,,0.0
current_squared_k,38.0,,16.0,Poppy,,,,0.0
current_squared_k,38.0,,16.0,Oxlip,,,,0.0
current_squared_k,38.0,,16.0,Daisy,,,,0.0
current_squared_k,38.0,,16.0,Tulip,,,,0.0
current_squared_k,38.0,,17.0,Poppy,,,,0.0
current_squared_k,38.0,,17.0,Oxlip,,,,0.0
current_squared_k,38.0,,17.0,Daisy,,,,0.0
current_squared_k,38.0,,17.0,Tulip,,,,0.0
current_squared_k,38.0,,18.0,Poppy,,,,0.0
current_squared_k,38.0,,18.0,Oxlip,,,,0.0
current_squared_k,38.0,,18.0,Daisy,,,,0.0
current_squared_k,38.0,,18.0,Tulip,,,,0.0
current_squared_k,38.0,,19.0,Poppy,,,,0.0
current_squared_k,38.0,,19.0,Oxlip,,,,0.0
current_squared_k,38.0,,19.0,Daisy,,,,0.0
current_squared_k,38.0,,19.0,Tulip,,,,0.0
current_squared_k,38.0,,20.0,Poppy,,,,0.0
current_squared_k,38.0,,20.0,Oxlip,,,,0.0
current_squared_k,38.0,,20.0,Daisy,,,,0.0
current_squared_k,38.0,,20.0,Tulip,,,,8.107261545869882e-05
current_squared_k,38.0,,21.0,Poppy,,,,0.0
current_squared_k,38.0,,21.0,Oxlip,,,,0.0
current_squared_k,38.0,,21.0,Daisy,,,,0.0
current_squared_k,38.0,,21.0,Tulip,,,,0.0
current_squared_k,38.0,,22.0,Poppy,,,,0.0
current_squared_k,38.0,,22.0,Oxlip,,,,0.0
current_squared_k,38.0,,22.0,Daisy,,,,0.0
current_squared_k,38.0,,22.0,Tulip,,,,0.0
current_squared_k,38.0,,23.0,Poppy,,,,0.0
current_squared_k,38.0,,23.0,Oxlip,,,,0.0
current_squared_k,38.0,,23.0,Daisy,,,,0.0
current_squared_k,38.0,,23.0,Tulip,,,,0.0
current_squared_k,38.0,,24.0,Poppy,,,,0.0
current_squared_k,38.0,,24.0,Oxlip,,,,0.0
current_squared_k,38.0,,24.0,Daisy,,,,0.0
current_squared_k,38.0,,24.0,Tulip,,,,0.0
current_squared_k,38.0,,25.0,Poppy,,,,0.0
current_squared_k,38.0,,25.0,Oxlip,,,,0.0
current_squared_k,38.0,,25.0,Daisy,,,,0.0
current_squared_k,38.0,,25.0,Tulip,,,,0.0
current_squared_k,38.0,,26.0,Poppy,,,,0.0
current_squared_k,38.0,,26.0,Oxlip,,,,0.0
current_squared_k,38.0,,26.0,Daisy,,,,0.0
current_squared_k,38.0,,26.0,Tulip,,,,0.0
current_squared_k,38.0,,27.0,Poppy,,,,0.0
current_squared_k,38.0,,27.0,Oxlip,,,,0.0
current_squared_k,38.0,,27.0,Daisy,,,,0.0
current_squared_k,38.0,,27.0,Tulip,,,,0.0
current_squared_k,39.0,,0.0,Poppy,,,,0.0003619553912666163
current_squared_k,39.0,,0.0,Oxlip,,,,0.0008513159839028233
current_squared_k,39.0,,0.0,Daisy,,,,0.0008513159839028233
current_squared_k,39.0,,0.0,Tulip,,,,0.0008513159839028233
current_squared_k,39.0,,1.0,Poppy,,,,0.0
current_squared_k,39.0,,1.0,Oxlip,,,,0.0
current_squared_k,39.0,,1.0,Daisy,,,,0.0
current_squared_k,39.0,,1.0,Tulip,,,,0.0
current_squared_k,39.0,,2.0,Poppy,,,,0.0
current_squared_k,39.0,,2.0,Oxlip,,,,0.0
current_squared_k,39.0,,2.0,Daisy,,,,0.0
current_squared_k,39.0,,2.0,Tulip,,,,0.0
current_squared_k,39.0,,3.0,Poppy,,,,0.0
current_squared_k,39.0,,3.0,Oxlip,,,,0.0
current_squared_k,39.0,,3.0,Daisy,,,,0.0
current_squared_k,39.0,,3.0,Tulip,,,,0.0
current_squared_k,39.0,,4.0,Poppy,,,,0.0
current_squared_k,39.0,,4.0,Oxlip,,,,0.0011116111553849128
current_squared_k,39.0,,4.0,Daisy,,,,0.0008513159839028233
current_squared_k,39.0,,4.0,Tulip,,,,0.0
current_squared_k,39.0,,5.0,Poppy,,,,0.0
current_squared_k,39.0,,5.0,Oxlip,,,,0.0
current_squared_k,39.0,,5.0,Daisy,,,,0.0
current_squared_k,39.0,,5.0,Tulip,,,,0.0
current_squared_k,39.0,,6.0,Poppy,,,,0.0
current_squared_k,39.0,,6.0,Oxlip,,,,0.0
current_squared_k,39.0,,6.0,Daisy,,,,0.0
current_squared_k,39.0,,6.0,Tulip,,,,0.0
current_squared_k,39.0,,7.0,Poppy,,,,0.0
current_squared_k,39.0,,7.0,Oxlip,,,,0.0
current_squared_k,39.0,,7.0,Daisy,,,,0.0
current_squared_k,39.0,,7.0,Tulip,,,,0.0
current_squared_k,39.0,,8.0,Poppy,,,,0.0
current_squared_k,39.0,,8.0,Oxlip,,,,0.0
current_squared_k,39.0,,8.0,Daisy,,,,0.0
current_squared_k,39.0,,8.0,Tulip,,,,0.0
current_squared_k,39.0,,9.0,Poppy,,,,0.0
current_squared_k,39.0,,9.0,Oxlip,,,,0.0
current_squared_k,39.0,,9.0,Daisy,,,,0.0
current_squared_k,39.0,,9.0,Tulip,,,,0.0
current_squared_k,39.0,,10.0,Poppy,,,,0.0
current_squared_k,39.0,,10.0,Oxlip,,,,0.0
current_squared_k,39.0,,10.0,Daisy,,,,0.0
current_squared_k,39.0,,10.0,Tulip,,,,0.0
current_squared_k,39.0,,11.0,Poppy,,,,0.0
current_squared_k,39.0,,11.0,Oxlip,,,,0.0
current_squared_k,39.0,,11.0,Daisy,,,,0.0
current_squared_k,39.0,,11.0,Tulip,,,,0.0
current_squared_k,39.0,,12.0,Poppy,,,,0.0
current_squared_k,39.0,,12.0,Oxlip,,,,0.0
current_squared_k,39.0,,12.0,Daisy,,,,0.0
current_squared_k,39.0,,12.0,Tulip,,,,0.0
current_squared_k,39.0,,13.0,Poppy,,,,0.0
current_squared_k,39.0,,13.0,Oxlip,,,,0.0
current_squared_k,39.0,,13.0,Daisy,,,,0.0
current_squared_k,39.0,,13.0,Tulip,,,,0.0
current_squared_k,39.0,,14.0,Poppy,,,,0.0
current_squared_k,39.0,,14.0,Oxlip,,,,0.0
current_squared_k,39.0,,14.0,Daisy,,,,0.0
current_squared_k,39.0,,14.0,Tulip,,,,0.0
current_squared_k,39.0,,15.0,Poppy,,,,0.0
current_squared_k,39.0,,15.0,Oxlip,,,,0.0
current_squared_k,39.0,,15.0,Daisy,,,,0.0
current_squared_k,39.0,,15.0,Tulip,,,,0.0
current_squared_k,39.0,,16.0,Poppy,,,,0.0
current_squared_k,39.0,,16.0,Oxlip,,,,0.0
current_squared_k,39.0,,16.0,Daisy,,,,0.0
current_squared_k,39.0,,16.0,Tulip,,,,0.0
current_squared_k,39.0,,17.0,Poppy,,,,0.0
current_squared_k,39.0,,17.0,Oxlip,,,,0.0
current_squared_k,39.0,,17.0,Daisy,,,,0.0
current_squared_k,39.0,,17.0,Tulip,,,,0.0
current_squared_k,39.0,,18.0,Poppy,,,,0.0
current_squared_k,39.0,,18.0,Oxlip,,,,0.0
current_squared_k,39.0,,18.0,Daisy,,,,0.0
current_squared_k,39.0,,18.0,Tulip,,,,0.0006730091935534515
current_squared_k,39.0,,19.0,Poppy,,,,0.0
current_squared_k,39.0,,19.0,Oxlip,,,,0.0
current_squared_k,39.0,,19.0,Daisy,,,,0.0
current_squared_k,39.0,,19.0,Tulip,,,,0.0
current_squared_k,39.0,,20.0,Poppy,,,,0.0
current_squared_k,39.0,,20.0,Oxlip,,,,0.0
current_squared_k,39.0,,20.0,Daisy,,,,0.0
current_squared_k,39.0,,20.0,Tulip,,,,0.00019178420055395378
current_squared_k,39.0,,21.0,Poppy,,,,0.0
current_squared_k,39.0,,21.0,Oxlip,,,,0.0
current_squared_k,39.0,,21.0,Daisy,,,,0.0
current_squared_k,39.0,,21.0,Tulip,,,,0.0
current_squared_k,39.0,,22.0,Poppy,,,,0.0
current_squared_k,39.0,,22.0,Oxlip,,,,0.0
current_squared_k,39.0,,22.0,Daisy,,,,0.0
current_squared_k,39.0,,22.0,Tulip,,,,0.0
current_squared_k,39.0,,23.0,Poppy,,,,0.0
current_squared_k,39.0,,23.0,Oxlip,,,,0.0
current_squared_k,39.0,,23.0,Daisy,,,,0.0
current_squared_k,39.0,,23.0,Tulip,,,,0.0
current_squared_k,39.0,,24.0,Poppy,,,,0.0
current_squared_k,39.0,,24.0,Oxlip,,,,0.0
current_squared_k,39.0,,24.0,Daisy,,,,0.0
current_squared_k,39.0,,24.0,Tulip,,,,0.0
current_squared_k,39.0,,25.0,Poppy,,,,0.0
current_squared_k,39.0,,25.0,Oxlip,,,,0.0
current_squared_k,39.0,,25.0,Daisy,,,,0.0
current_squared_k,39.0,,25.0,Tulip,,,,0.0
current_squared_k,39.0,,26.0,Poppy,,,,0.0
current_squared_k,39.0,,26.0,Oxlip,,,,0.0
current_squared_k,39.0,,26.0,Daisy,,,,0.0
current_squared_k,39.0,,26.0,Tulip,,,,0.0
current_squared_k,39.0,,27.0,Poppy,,,,0.0
current_squared_k,39.0,,27.0,Oxlip,,,,0.0
current_squared_k,39.0,,27.0,Daisy,,,,0.0
current_squared_k,39.0,,27.0,Tulip,,,,0.0
current_squared_k,40.0,,0.0,Poppy,,,,0.000910563586179815
current_squared_k,40.0,,0.0,Oxlip,,,,0.0008513159839028233
current_squared_k,40.0,,0.0,Daisy,,,,0.0008513159839028233
current_squared_k,40.0,,0.0,Tulip,,,,0.0008513159839028233
current_squared_k,40.0,,1.0,Poppy,,,,0.0
current_squared_k,40.0,,1.0,Oxlip,,,,0.0
current_squared_k,40.0,,1.0,Daisy,,,,0.0
current_squared_k,40.0,,1.0,Tulip,,,,0.0
current_squared_k,40.0,,2.0,Poppy,,,,0.0
current_squared_k,40.0,,2.0,Oxlip,,,,0.0
current_squared_k,40.0,,2.0,Daisy,,,,0.0
current_squared_k,40.0,,2.0,Tulip,,,,0.0
current_squared_k,40.0,,3.0,Poppy,,,,0.0
current_squared_k,40.0,,3.0,Oxlip,,,,0.0
current_squared_k,40.0,,3.0,Daisy,,,,0.0
current_squared_k,40.0,,3.0,Tulip,,,,0.0
current_squared_k,40.0,,4.0,Poppy,,,,0.0
current_squared_k,40.0,,4.0,Oxlip,,,,0.001328182089503835
current_squared_k,40.0,,4.0,Daisy,,,,0.0008513159839028233
current_squared_k,40.0,,4.0,Tulip,,,,0.0
current_squared_k,40.0,,5.0,Poppy,,,,0.0
current_squared_k,40.0,,5.0,Oxlip,,,,0.0
current_squared_k,40.0,,5.0,Daisy,,,,0.0
current_squared_k,40.0,,5.0,Tulip,,,,0.0
current_squared_k,40.0,,6.0,Poppy,,,,0.0
current_squared_k,40.0,,6.0,Oxlip,,,,0.0
current_squared_k,40.0,,6.0,Daisy,,,,0.0
current_squared_k,40.0,,6.0,Tulip,,,,0.0
current_squared_k,40.0,,7.0,Poppy,,,,0.0
current_squared_k,40.0,,7.0,Oxlip,,,,0.0
current_squared_k,40.0,,7.0,Daisy,,,,0.0
current_squared_k,40.0,,7.0,Tulip,,,,0.0
current_squared_k,40.0,,8.0,Poppy,,,,0.0
current_squared_k,40.0,,8.0,Oxlip,,,,0.0
current_squared_k,40.0,,8.0,Daisy,,,,0.0
current_squared_k,40.0,,8.0,Tulip,,,,0.0
current_squared_k,40.0,,9.0,Poppy,,,,0.0
current_squared_k,40.0,,9.0,Oxlip,,,,0.0
current_squared_k,40.0,,9.0,Daisy,,,,0.0
current_squared_k,40.0,,9.0,Tulip,,,,0.0
current_squared_k,40.0,,10.0,Poppy,,,,0.0
current_squared_k,40.0,,10.0,Oxlip,,,,0.0
current_squared_k,40.0,,10.0,Daisy,,,,0.0
current_squared_k,40.0,,10.0,Tulip,,,,0.0
current_squared_k,40.0,,11.0,Poppy,,,,0.0
current_squared_k,40.0,,11.0,Oxlip,,,,0.0
current_squared_k,40.0,,11.0,Daisy,,,,0.0
current_squared_k,40.0,,11.0,Tulip,,,,0.0
current_squared_k,40.0,,12.0,Poppy,,,,0.0
current_squared_k,40.0,,12.0,Oxlip,,,,0.0
current_squared_k,40.0,,12.0,Daisy,,,,0.0
current_squared_k,40.0,,12.0,Tulip,,,,0.0
current_squared_k,40.0,,13.0,Poppy,,,,0.0
current_squared_k,40.0,,13.0,Oxlip,,,,0.0
current_squared_k,40.0,,13.0,Daisy,,,,0.0
current_squared_k,40.0,,13.0,Tulip,,,,0.0
current_squared_k,40.0,,14.0,Poppy,,,,0.0
current_squared_k,40.0,,14.0,Oxlip,,,,0.0
current_squared_k,40.0,,14.0,Daisy,,,,0.0
current_squared_k,40.0,,14.0,Tulip,,,,0.0
current_squared_k,40.0,,15.0,Poppy,,,,0.0
current_squared_k,40.0,,15.0,Oxlip,,,,0.0
current_squared_k,40.0,,15.0,Daisy,,,,0.0
current_squared_k,40.0,,15.0,Tulip,,,,0.0
current_squared_k,40.0,,16.0,Poppy,,,,0.0
current_squared_k,40.0,,16.0,Oxlip,,,,0.0
current_squared_k,40.0,,16.0,Daisy,,,,0.0
current_squared_k,40.0,,16.0,Tulip,,,,0.0
current_squared_k,40.0,,17.0,Poppy,,,,0.0
current_squared_k,40.0,,17.0,Oxlip,,,,0.0
current_squared_k,40.0,,17.0,Daisy,,,,0.0
current_squared_k,40.0,,17.0,Tulip,,,,0.0
current_squared_k,40.0,,18.0,Poppy,,,,0.0
current_squared_k,40.0,,18.0,Oxlip,,,,0.0
current_squared_k,40.0,,18.0,Daisy,,,,0.0
current_squared_k,40.0,,18.0,Tulip,,,,0.0007585336492215156
current_squared_k,40.0,,19.0,Poppy,,,,0.0
current_squared_k,40.0,,19.0,Oxlip,,,,0.0
current_squared_k,40.0,,19.0,Daisy,,,,0.0
current_squared_k,40.0,,19.0,Tulip,,,,0.0
current_squared_k,40.0,,20.0,Poppy,,,,0.0
current_squared_k,40.0,,20.0,Oxlip,,,,0.0
current_squared_k,40.0,,20.0,Daisy,,,,0.0
current_squared_k,40.0,,20.0,Tulip,,,,0.00018418138985504105
current_squared_k,40.0,,21.0,Poppy,,,,0.0
current_squared_k,40.0,,21.0,Oxlip,,,,0.0
current_squared_k,40.0,,21.0,Daisy,,,,0.0
current_squared_k,40.0,,21.0,Tulip,,,,0.0
current_squared_k,40.0,,22.0,Poppy,,,,0.0
current_squared_k,40.0,,22.0,Oxlip,,,,0.0
current_squared_k,40.0,,22.0,Daisy,,,,0.0
current_squared_k,40.0,,22.0,Tulip,,,,0.0
current_squared_k,40.0,,23.0,Poppy,,,,0.0
current_squared_k,40.0,,23.0,Oxlip,,,,0.0
current_squared_k,40.0,,23.0,Daisy,,,,0.0
current_squared_k,40.0,,23.0,Tulip,,,,0.0
current_squared_k,40.0,,24.0,Poppy,,,,0.0
current_squared_k,40.0,,24.0,Oxlip,,,,0.0
current_squared_k,40.0,,24.0,Daisy,,,,0.0
current_squared_k,40.0,,24.0,Tulip,,,,0.0
current_squared_k,40.0,,25.0,Poppy,,,,0.0
current_squared_k,40.0,,25.0,Oxlip,,,,0.0
current_squared_k,40.0,,25.0,Daisy,,,,0.0
current_squared_k,40.0,,25.0,Tulip,,,,0.0
current_squared_k,40.0,,26.0,Poppy,,,,0.0
current_squared_k,40.0,,26.0,Oxlip,,,,0.0
current_squared_k,40.0,,26.0,Daisy,,,,0.0
current_squared_k,40.0,,26.0,Tulip,,,,0.0
current_squared_k,40.0,,27.0,Poppy,,,,0.0
current_squared_k,40.0,,27.0,Oxlip,,,,0.0
