date,total load,irradiation
01/11 23:00:00,166.25570296059718,0.0
01/12 00:00:00,163.08210845359199,0.0
01/12 01:00:00,169.0659413991733,0.0
01/12 02:00:00,173.53861705155452,0.0
01/12 03:00:00,163.14714845113087,0.0
01/12 04:00:00,178.9034652647769,0.0
01/12 05:00:00,172.67617625082426,0.0
01/12 06:00:00,171.94577249443574,0.0
01/12 07:00:00,167.8276014046042,9.2
01/12 08:00:00,168.92362507881617,63.5
01/12 09:00:00,178.59338584189166,115.25
01/12 10:00:00,169.28402560896365,179.45
01/12 11:00:00,175.60783740673105,221.16
01/12 12:00:00,178.44187086555877,197.35
01/12 13:00:00,170.56573187465415,173.1
01/12 14:00:00,172.9290490861614,118.4
01/12 15:00:00,174.11427472992906,31.47
01/12 16:00:00,175.61764887710837,0.0
01/12 17:00:00,165.20550469070744,0.0
01/12 18:00:00,179.10423038476534,0.0
01/12 19:00:00,179.8144431846595,0.0
01/12 20:00:00,166.19131036915988,0.0
01/12 21:00:00,173.6247627657197,0.0
01/12 22:00:00,176.20946739242567,0.0
01/12 23:00:00,176.52942117663247,0.0
01/13 00:00:00,170.02397272430332,0.0
01/13 01:00:00,177.1284982639765,0.0
01/13 02:00:00,161.0851995763306,0.0
01/13 03:00:00,162.63020708529086,0.0
01/13 04:00:00,171.76481990161196,0.0
01/13 05:00:00,166.03931896989803,0.0
01/13 06:00:00,171.17444761168366,0.0
01/13 07:00:00,169.0572664786981,16.6
01/13 08:00:00,166.94660266231938,95.65
01/13 09:00:00,171.72035861724856,213.56
01/13 10:00:00,167.57116086512798,328.26
01/13 11:00:00,170.3350208926203,372.71
01/13 12:00:00,168.03096133748517,360.86
01/13 13:00:00,171.0980548214733,301.26
01/13 14:00:00,180.18275160606674,187.11
01/13 15:00:00,171.58708472697234,53.59
01/13 16:00:00,164.73705362428575,0.0
01/13 17:00:00,165.8690820278203,0.0
01/13 18:00:00,165.49657427851497,0.0
01/13 19:00:00,178.96572177227804,0.0
01/13 20:00:00,172.6018360741736,0.0
01/13 21:00:00,166.92124736954648,0.0
01/13 22:00:00,171.38398920143885,0.0
01/13 23:00:00,166.74288101940516,0.0
01/14 00:00:00,165.98143448150992,0.0
01/14 01:00:00,177.64124427115019,0.0
01/14 02:00:00,171.14823280653923,0.0
01/14 03:00:00,179.8762343110772,0.0
01/14 04:00:00,170.9690496843759,0.0
01/14 05:00:00,176.1508364388559,0.0
01/14 06:00:00,165.2319020556773,0.0
01/14 07:00:00,173.32894512805234,15.65
01/14 08:00:00,167.0566570930014,144.16
01/14 09:00:00,173.81042693833984,264.46
01/14 10:00:00,175.285680617232,347.26
01/14 11:00:00,180.73445335654537,382.16
01/14 12:00:00,170.37592065152617,361.21
01/14 13:00:00,174.98624287346917,302.06
01/14 14:00:00,172.66080815018168,193.01
01/14 15:00:00,168.44763497002262,55.71
01/14 16:00:00,160.8181983194437,0.0
01/14 17:00:00,169.09597973343082,0.0
01/14 18:00:00,174.29297118755642,0.0
01/14 19:00:00,172.8460228401431,0.0
01/14 20:00:00,171.6576634265279,0.0
01/14 21:00:00,173.71152620247358,0.0
01/14 22:00:00,173.2091067950347,0.0
01/14 23:00:00,165.08910930672602,0.0
01/15 00:00:00,166.07795659007135,0.0
01/15 01:00:00,179.55221910195493,0.0
01/15 02:00:00,165.48934739741074,0.0
01/15 03:00:00,163.76459410136118,0.0
01/15 04:00:00,172.58759623364168,0.0
01/15 05:00:00,174.790814182043,0.0
01/15 06:00:00,165.53700347903532,0.0
01/15 07:00:00,174.19432328642395,16.65
01/15 08:00:00,168.9551567416665,139.61
01/15 09:00:00,169.66809351955473,233.11
01/15 10:00:00,177.73371144024125,317.16
01/15 11:00:00,169.12576173597762,360.56
01/15 12:00:00,177.13154819893066,349.71
01/15 13:00:00,174.19288597787488,280.36
01/15 14:00:00,170.7409782611662,169.56
01/15 15:00:00,160.58592576522244,52.28
01/15 16:00:00,165.14391516211057,0.0
01/15 17:00:00,170.3651355828882,0.0
01/15 18:00:00,176.71302673429238,0.0
01/15 19:00:00,184.041008362796,0.0
01/15 20:00:00,168.36855996836854,0.0
01/15 21:00:00,178.46528193929134,0.0
01/15 22:00:00,158.96771465403842,0.0
01/15 23:00:00,179.71344714276586,0.0
01/16 00:00:00,170.1919997443366,0.0
01/16 01:00:00,182.71083752856265,0.0
01/16 02:00:00,177.12315258718306,0.0
01/16 03:00:00,167.48777023450702,0.0
01/16 04:00:00,171.2788087384625,0.0
01/16 05:00:00,166.28711553637112,0.0
01/16 06:00:00,174.77828918327126,0.0
01/16 07:00:00,165.38478898390017,16.3
01/16 08:00:00,179.18832116173863,125.16
01/16 09:00:00,171.6884388467443,225.91
01/16 10:00:00,172.86233710279464,329.96
01/16 11:00:00,175.4845555426402,359.46
01/16 12:00:00,169.36516476668976,329.51
01/16 13:00:00,172.97520267201475,247.36
01/16 14:00:00,173.1516728717274,158.71
01/16 15:00:00,171.18398397576283,47.79
01/16 16:00:00,165.12371479678967,0.0
01/16 17:00:00,170.5474253437836,0.0
01/16 18:00:00,161.27219650901625,0.0
01/16 19:00:00,175.88275653321034,0.0
01/16 20:00:00,166.78253812059336,0.0
01/16 21:00:00,169.5265587697042,0.0
01/16 22:00:00,172.82620527968476,0.0
01/16 23:00:00,161.1306330737156,0.0
01/17 00:00:00,172.97023697448162,0.0
01/17 01:00:00,177.55021344275238,0.0
01/17 02:00:00,169.21346786621552,0.0
01/17 03:00:00,177.9790862251681,0.0
01/17 04:00:00,168.0244671592127,0.0
01/17 05:00:00,177.39993514611365,0.0
01/17 06:00:00,174.4459479216236,0.0
01/17 07:00:00,172.71819786156533,17.0
01/17 08:00:00,177.1801597038707,131.41
01/17 09:00:00,173.37478830449183,222.46
01/17 10:00:00,176.29409286499776,310.51
01/17 11:00:00,180.00877213758875,376.66
01/17 12:00:00,171.02589128591364,361.96
01/17 13:00:00,167.8081125918033,301.16
01/17 14:00:00,166.77745227544625,193.01
01/17 15:00:00,165.31732704157776,70.36
01/17 16:00:00,173.60852280897876,0.0
01/17 17:00:00,169.89794261283134,0.0
01/17 18:00:00,162.9827230090863,0.0
01/17 19:00:00,173.03031637815954,0.0
01/17 20:00:00,167.882439745728,0.0
01/17 21:00:00,174.91700525627394,0.0
01/17 22:00:00,167.91284553947386,0.0
01/17 23:00:00,159.47139438398685,0.0
01/18 00:00:00,173.17535215749072,0.0
01/18 01:00:00,167.00352692685348,0.0
01/18 02:00:00,165.35285308152737,0.0
01/18 03:00:00,176.88017851642655,0.0
01/18 04:00:00,171.50163401851154,0.0
01/18 05:00:00,172.41157559997504,0.0
01/18 06:00:00,165.4028814942066,0.0
01/18 07:00:00,176.84738329668238,20.3
01/18 08:00:00,164.8474661303767,96.85
01/18 09:00:00,169.59369492927522,164.35
01/18 10:00:00,170.3996380964778,254.56
01/18 11:00:00,159.0542764106617,193.15
01/18 12:00:00,171.82888591918402,162.4
01/18 13:00:00,177.62723534173844,149.45
01/18 14:00:00,182.61502246258473,103.6
01/18 15:00:00,162.68286289439826,52.5
01/18 16:00:00,180.79197836841243,0.0
01/18 17:00:00,176.49389478089773,0.0
